fecha;indicativo;nombre;provincia;altitud;tmed;prec;tmin;horatmin;tmax;horatmax;dir;velmedia;racha;horaracha;presMax;horaPresMax;presMin;horaPresMin
2020-08-23;3195;MADRID, RETIRO;MADRID;667;26,4;0;19,8;06:00;33;Varias;88;1,7;8,3;21:50;944,5;11;940,5;20
2020-08-24;3195;MADRID, RETIRO;MADRID;667;26,3;0;20,1;Varias;32,5;14:40;88;2,2;7,8;00:30;942;Varias;938,3;18
2020-08-25;3195;MADRID, RETIRO;MADRID;667;28,4;0;21,3;06:05;35,6;13:30;88;1,9;6,4;00:30;940,6;10;933,7;18
2020-08-26;3195;MADRID, RETIRO;MADRID;667;28,5;0;21;07:25;36;14:35;88;2,5;7,8;13:10;942,7;Varias;940,3;0
2020-08-27;3195;MADRID, RETIRO;MADRID;667;29;0;21,6;Varias;36,4;13:15;88;2,5;6,7;14:10;941;0;934,6;24
2020-08-28;3195;MADRID, RETIRO;MADRID;667;26;0;20;23:59;32;13:15;88;3,3;10;14:10;935;0;929,8;Varias
2020-08-29;3195;MADRID, RETIRO;MADRID;667;18,8;0;14,5;23:59;23;15:55;88;3,6;11,1;17:00;936,3;24;930,6;0
2020-08-30;3195;MADRID, RETIRO;MADRID;667;17,4;0;11,6;05:30;23,1;13:30;88;2,8;10;00:30;941,8;24;936,3;0
2020-08-31;3195;MADRID, RETIRO;MADRID;667;18,6;0;12,1;06:05;25;13:55;88;1,9;6,7;03:10;943,6;10;939,9;18
2020-09-01;3195;MADRID, RETIRO;MADRID;667;20,8;0;15,3;05:20;26,4;15:50;88;1,1;16,7;09:40;940,2;0;935,8;18
2020-09-02;3195;MADRID, RETIRO;MADRID;667;22,1;0;15,2;06:00;29;14:15;88;2,8;10;01:50;941,4;24;937,4;0
2020-09-03;3195;MADRID, RETIRO;MADRID;667;24;0;17,2;06:45;30,8;14:15;88;1,9;6,1;00:30;944,8;Varias;941,4;0
2020-09-04;3195;MADRID, RETIRO;MADRID;667;25,2;0;18,8;06:50;31,6;14:45;88;1,7;5,3;14:00;947,6;10;943,6;18
2020-09-05;3195;MADRID, RETIRO;MADRID;667;25,2;0;18;06:15;32,3;14:15;88;0,8;7,5;22:00;944,5;0;939,7;19
2020-09-06;3195;MADRID, RETIRO;MADRID;667;26,2;0;19,9;06:15;32,4;13:45;88;2,2;8,9;21:50;941,7;3;937,3;18
2020-09-07;3195;MADRID, RETIRO;MADRID;667;20,2;0;14;06:15;26,3;14:15;88;3,1;10,8;22:20;944,8;24;941,6;16
2020-09-08;3195;MADRID, RETIRO;MADRID;667;19,7;0;13,1;06:15;26,3;14:05;88;3,1;11,7;00:30;946,8;8;944;16
2020-09-09;3195;MADRID, RETIRO;MADRID;667;22;0;15,7;06:15;28,2;13:55;88;1,4;8,6;23:50;946,1;10;942,3;18
2020-09-10;3195;MADRID, RETIRO;MADRID;667;23,9;0;17,9;06:15;29,9;13:45;88;2,2;8,6;06:10;945;0;939,6;19
2020-09-11;3195;MADRID, RETIRO;MADRID;667;24,6;0;18,5;05:40;30,8;13:30;88;2,2;8,3;23:20;940,6;1;937,4;18
2020-09-12;3195;MADRID, RETIRO;MADRID;667;25,4;0;19,1;06:10;31,6;13:50;88;1,9;7,8;00:10;;;;
2020-09-13;3195;MADRID, RETIRO;MADRID;667;25,8;0;19,6;06:50;32,1;13:10;88;2,8;7,2;13:10;;;;
2020-09-14;3195;MADRID, RETIRO;MADRID;667;24,2;1,3;19,6;06:35;28,8;15:15;88;1,9;10,6;18:40;946,1;10;942,3;18
2020-09-15;3195;MADRID, RETIRO;MADRID;667;22,8;0;18;04:45;27,5;13:55;88;2,2;5,8;01:40;945,6;9;942,8;18
2020-09-16;3195;MADRID, RETIRO;MADRID;667;24,4;3,4;18,8;06:55;30;14:00;88;0,8;21,1;12:00;943,7;0;938,9;Varias
2020-09-17;3195;MADRID, RETIRO;MADRID;667;21,4;13;17,4;23:00;25,5;12:30;;;;;941;0;936,4;20
2020-09-18;3195;MADRID, RETIRO;MADRID;667;17,8;22,2;15;23:59;20,6;12:35;;;;;938,2;15;935,3;6
2020-09-19;3195;MADRID, RETIRO;MADRID;667;17,2;0,6;14,9;00:15;19,6;13:15;;;;;939,8;24;937,4;0
2020-09-20;3195;MADRID, RETIRO;MADRID;667;18,9;0;16,1;06:00;21,7;16:00;;;;;941,6;24;940;16
2020-09-21;3195;MADRID, RETIRO;MADRID;667;18,8;0;13,7;06:45;23,9;13:55;;;;;942,1;Varias;939,8;16
2020-09-22;3195;MADRID, RETIRO;MADRID;667;18,8;0;13,1;07:15;24,4;13:05;;;;;940,3;0;937;16
2020-09-23;3195;MADRID, RETIRO;MADRID;667;19,8;6,6;16,3;Varias;23,2;13:45;;;;;938,8;24;936,3;16
2020-09-24;3195;MADRID, RETIRO;MADRID;667;18,1;6,9;14,5;23:59;21,7;16:15;28;3,1;11,4;12:50;940,2;Varias;937,5;16
2020-09-25;3195;MADRID, RETIRO;MADRID;667;15,6;0;12,4;23:59;18,8;13:10;32;4,2;15,3;06:30;945,6;24;940,1;1
2020-09-26;3195;MADRID, RETIRO;MADRID;667;14,6;0;9,3;05:50;20;15:50;31;2,2;12,2;21:10;945,7;0;937,4;24
2020-09-27;3195;MADRID, RETIRO;MADRID;667;16,6;0;11,5;23:50;21,7;13:20;2;2,2;9,4;17:50;940,1;24;936,8;3
2020-09-28;3195;MADRID, RETIRO;MADRID;667;15,5;0;9,1;05:50;21,9;13:45;3;1,1;5,3;Varias;942,4;10;939,6;16
2020-09-29;3195;MADRID, RETIRO;MADRID;667;19;0;13,2;03:45;24,9;13:15;99;1,4;5,3;Varias;942,7;10;939,6;16
2020-09-30;3195;MADRID, RETIRO;MADRID;667;18,6;0;11,6;06:20;25,5;13:20;23;1,7;6,4;13:50;940,6;Varias;937;24
2020-10-01;3195;MADRID, RETIRO;MADRID;667;17,7;0;12,8;06:30;22,6;15:05;27;3,3;11,7;23:30;937;0;929,3;24
2020-10-02;3195;MADRID, RETIRO;MADRID;667;12,6;7,5;9,4;23:59;15,9;00:00;30;5,3;16,7;11:30;929,3;0;918,9;9
2020-10-03;3195;MADRID, RETIRO;MADRID;667;13;0;8,3;06:10;17,7;13:15;32;3,9;10,6;12:30;934,1;Varias;928,6;3
2020-10-04;3195;MADRID, RETIRO;MADRID;667;12,7;0;8;05:20;17,4;13:00;25;2,8;11,4;09:50;936,8;24;932,3;6
2020-10-05;3195;MADRID, RETIRO;MADRID;667;14,2;0;10,2;06:00;18,3;15:30;26;2,2;9,2;03:20;944,1;24;936,5;0
2020-10-06;3195;MADRID, RETIRO;MADRID;667;17,1;0;9,9;Varias;24,3;13:45;32;1,7;6,4;15:40;947;9;943,9;Varias
2020-10-07;3195;MADRID, RETIRO;MADRID;667;17,9;0;11,6;06:45;24,2;13:45;4;1,1;4,7;23:40;947,7;11;945,4;16
2020-10-08;3195;MADRID, RETIRO;MADRID;667;19,2;0;14,5;06:30;23,8;13:00;99;1,4;6,4;Varias;947,5;9;944,8;17
2020-10-09;3195;MADRID, RETIRO;MADRID;667;19,2;0;12,9;05:30;25,4;13:30;4;1,1;5,8;00:30;947,1;Varias;944;14
2020-10-10;3195;MADRID, RETIRO;MADRID;667;17,8;0;12,4;23:59;23,1;13:20;4;3,1;11,7;21:40;946,8;23;943,8;16
2020-10-11;3195;MADRID, RETIRO;MADRID;667;14;0;9,5;06:15;18,6;14:15;3;3,6;11,1;20:10;948,2;10;946;15
2020-10-12;3195;MADRID, RETIRO;MADRID;667;13,8;0;9,4;06:30;18,2;13:20;3;2,8;9,7;03:00;948;0;943,9;24
2020-10-13;3195;MADRID, RETIRO;MADRID;667;15;0;8,3;06:15;21,8;15:15;32;2,2;10,6;21:20;943,9;0;935,6;24
2020-10-14;3195;MADRID, RETIRO;MADRID;667;13;0;9,4;07:00;16,5;13:20;30;1,9;8,9;14:30;940,3;24;935,2;4
2020-10-15;3195;MADRID, RETIRO;MADRID;667;11,5;0;6,6;06:30;16,4;13:10;2;1,9;9,4;20:20;941,8;24;939,3;0
2020-10-16;3195;MADRID, RETIRO;MADRID;667;9,6;0;4,6;06:40;14,7;13:10;5;1,4;5,6;02:10;942,7;Varias;939,8;17
2020-10-17;3195;MADRID, RETIRO;MADRID;667;11,2;0;5,5;05:45;16,8;14:50;25;1,1;4,7;14:40;943,2;24;939,9;3
2020-10-18;3195;MADRID, RETIRO;MADRID;667;13,6;0;7,6;06:30;19,6;14:15;5;1,4;5,6;21:20;944,6;9;941,7;17
2020-10-19;3195;MADRID, RETIRO;MADRID;667;16;4,4;9,9;06:15;22;14:45;15;1,7;6,7;23:59;943;0;936,7;21
2020-10-20;3195;MADRID, RETIRO;MADRID;667;14,8;24,2;11,9;09:30;17,7;00:00;20;1,7;19,7;22:40;936,8;Varias;926,6;22
2020-10-21;3195;MADRID, RETIRO;MADRID;667;14,7;3,5;12,6;05:10;16,8;13:20;24;2,5;8,9;12:30;936;24;929,8;0
2020-10-22;3195;MADRID, RETIRO;MADRID;667;13,7;9,6;11,3;22:10;16,1;15:20;18;1,9;8,9;17:20;940,2;24;936;0
2020-10-23;3195;MADRID, RETIRO;MADRID;667;12;2,5;9,2;Varias;14,9;14:20;24;;8,3;11:20;947,4;24;940,2;0
2020-10-24;3195;MADRID, RETIRO;MADRID;667;11,2;0;7,6;06:30;14,8;15:00;;3,3;;;948,5;Varias;944,5;
2020-10-25;3195;MADRID, RETIRO;MADRID;667;11;7,5;7,4;23:59;14,5;13:00;;;;;944,5;0;935,6;18
2020-10-26;3195;MADRID, RETIRO;MADRID;667;9,5;0;6;Varias;13;13:45;;;;;943,4;23;936,7;0
2020-10-27;3195;MADRID, RETIRO;MADRID;667;10,4;0;5,6;06:15;15,2;13:00;;;;;948,4;Varias;941,6;16
2020-10-28;3195;MADRID, RETIRO;MADRID;667;10,5;0;8,1;03:30;12,9;Varias;;;;;948,3;24;942,8;3
2020-10-29;3195;MADRID, RETIRO;MADRID;667;11,8;0;9,2;23:00;14,5;Varias;;;;;950,6;10;948;0
2020-10-30;3195;MADRID, RETIRO;MADRID;667;13;0;7,8;06:15;18,1;13:35;;;;;950,2;9;948,1;13
2020-10-31;3195;MADRID, RETIRO;MADRID;667;14,4;0;8,6;06:30;20,2;15:15;;;;;949,8;10;946,7;15
2020-11-01;3195;MADRID, RETIRO;MADRID;667;14,4;0;9,3;07:00;19,4;15:10;;;;;949,2;10;946,5;18
2020-11-02;3195;MADRID, RETIRO;MADRID;667;14,6;0;10,5;03:50;18,7;14:40;;;;;947,2;10;945;Varias
2020-11-03;3195;MADRID, RETIRO;MADRID;667;12,5;1;10,1;23:59;14,9;09:30;;;;;948,3;Varias;945,8;1
2020-11-04;3195;MADRID, RETIRO;MADRID;667;9,6;3,8;7,7;08:50;11,5;13:00;;;;;946,7;0;939,9;17
2020-11-05;3195;MADRID, RETIRO;MADRID;667;10,3;6,4;8,1;00:00;12,5;13:20;;;;;943;10;940,9;17
2020-11-06;3195;MADRID, RETIRO;MADRID;667;14,4;20;10,8;00:50;18,1;14:00;;;;;941,8;3;936;18
2020-11-07;3195;MADRID, RETIRO;MADRID;667;12,1;0,6;9,4;23:59;14,8;13:15;;;;;945,8;24;937,2;4
2020-11-08;3195;MADRID, RETIRO;MADRID;667;11,7;7,2;8,4;06:55;15;13:45;;;;;;;;
2020-11-09;3195;MADRID, RETIRO;MADRID;667;12,1;0;9,7;23:50;14,5;15:50;;;;;947,1;24;944;3
2020-11-10;3195;MADRID, RETIRO;MADRID;667;11,2;0;7,2;07:00;15,3;14:30;;;;;949,9;11;947;0
2020-11-11;3195;MADRID, RETIRO;MADRID;667;10,7;0;7,4;05:40;14;15:00;;;;;949,6;0;945,9;16
2020-11-12;3195;MADRID, RETIRO;MADRID;667;11,8;0;8,9;04:50;14,8;15:00;;;;;947,3;0;943,2;16
2020-11-13;3195;MADRID, RETIRO;MADRID;667;12,2;0;9,3;06:40;15,2;14:20;;;;;944,7;10;942,6;13
2020-11-14;3195;MADRID, RETIRO;MADRID;667;11,5;2,5;10,7;00:50;12,3;15:50;;;;;944,6;23;942,4;4
2020-11-15;3195;MADRID, RETIRO;MADRID;667;13,6;0;11,5;07:30;15,6;15:30;;;;;945,1;23;943,3;4
2020-11-16;3195;MADRID, RETIRO;MADRID;667;14,3;0,1;11,2;07:00;17,4;15:05;;;;;948,8;24;943,9;4
2020-11-17;3195;MADRID, RETIRO;MADRID;667;11;0;8,4;07:20;13,5;13:20;;;;;950,4;7;948,4;4
2020-11-18;3195;MADRID, RETIRO;MADRID;667;11,6;0;9,3;00:25;13,9;15:45;;;;;951,3;Varias;949,7;16
2020-11-19;3195;MADRID, RETIRO;MADRID;667;13,7;0;8;07:00;19,4;13:30;;;;;954,4;23;951;2
2020-11-20;3195;MADRID, RETIRO;MADRID;667;11,6;0;7,5;06:55;15,7;13:30;;;;;954;0;949;20
2020-11-21;3195;MADRID, RETIRO;MADRID;667;10;0;6,4;05:20;13,5;14:20;;;;;950,6;24;948,3;6
2020-11-22;3195;MADRID, RETIRO;MADRID;667;8,4;0;4,2;06:50;12,7;Varias;;;;;951,2;10;948,2;Varias
2020-11-23;3195;MADRID, RETIRO;MADRID;667;9,2;0;4,5;Varias;13,9;15:15;;;;;949,9;10;948,3;14
2020-11-24;3195;MADRID, RETIRO;MADRID;667;8;0;4,1;06:45;11,8;14:45;;;;;948,2;0;941,5;24
2020-11-25;3195;MADRID, RETIRO;MADRID;667;8,4;3;5,4;00:30;11,5;14:50;;;;;940,9;0;934,2;19
2020-11-26;3195;MADRID, RETIRO;MADRID;667;10,5;4,6;8,5;Varias;12,5;19:15;;;;;936;1;933,4;13
2020-11-27;3195;MADRID, RETIRO;MADRID;667;9,3;11,4;7,4;22:15;11,2;08:45;;;;;935;0;930,5;24
2020-11-28;3195;MADRID, RETIRO;MADRID;667;9;0;7,1;07:30;10,8;Varias;;;;;935,2;24;928,8;5
2020-11-29;3195;MADRID, RETIRO;MADRID;667;8,8;0;6,4;02:10;11,3;14:40;;;;;943;24;935;0
2020-11-30;3195;MADRID, RETIRO;MADRID;667;9,6;0;6,4;07:20;12,9;14:00;;;;;946,7;24;943;0
2020-12-01;3195;MADRID, RETIRO;MADRID;667;9,8;0;4,9;07:45;14,6;14:35;;;;;946,8;0;941,2;24
2020-12-02;3195;MADRID, RETIRO;MADRID;667;7,2;0;3,5;23:59;10,8;00:00;;;;;940,7;21;938,5;5
2020-12-03;3195;MADRID, RETIRO;MADRID;667;4,3;1,9;0,1;07:40;8,5;14:30;;;;;940,6;0;925,8;24
2020-12-04;3195;MADRID, RETIRO;MADRID;667;5;0,1;2,6;23:50;7,3;13:50;;;;;926,3;0;919,3;15
2020-12-05;3195;MADRID, RETIRO;MADRID;667;4,2;0;0,9;05:25;7,6;14:15;;;;;932,3;24;922,5;0
2020-12-06;3195;MADRID, RETIRO;MADRID;667;4,8;0;2;07:30;7,7;14:15;;;;;934,1;11;930,8;0
2020-12-07;3195;MADRID, RETIRO;MADRID;667;8,1;4,5;5,2;00:00;11;13:30;;;;;933,6;0;929,8;Varias
2020-12-08;3195;MADRID, RETIRO;MADRID;667;6,8;0,1;4,4;02:30;9,1;13:50;;;;;939;24;930,5;0
2020-12-09;3195;MADRID, RETIRO;MADRID;667;6,2;0,5;3;07:00;9,3;14:50;;;;;942,8;10;939;0
2020-12-10;3195;MADRID, RETIRO;MADRID;667;10;4;5,4;00:45;14,5;14:15;;;;;939,4;0;934,4;12
2020-12-11;3195;MADRID, RETIRO;MADRID;667;13,4;0,1;11,9;01:10;15;15:00;;;;;935,2;0;931,2;15
2020-12-12;3195;MADRID, RETIRO;MADRID;667;11,2;0;8,6;23:59;13,7;13:40;;;;;939,8;Varias;933,4;0
2020-12-13;3195;MADRID, RETIRO;MADRID;667;8;0;4,9;07:30;11,1;14:50;;;;;940,3;10;937,4;24
2020-12-14;3195;MADRID, RETIRO;MADRID;667;11,2;2;9,2;Varias;13,2;14:25;;;;;937,9;0;934,3;14
2020-12-15;3195;MADRID, RETIRO;MADRID;667;8;0;5,6;23:10;10,3;14:30;;;;;940,3;11;935,2;0
2020-12-16;3195;MADRID, RETIRO;MADRID;667;8;0,1;5,4;08:15;10,6;15:50;;;;;941,6;24;937,6;15
2020-12-17;3195;MADRID, RETIRO;MADRID;667;10,4;0,1;8,1;Varias;12,7;14:10;;;;;946,7;24;941,4;0
2020-12-18;3195;MADRID, RETIRO;MADRID;667;7,7;0,8;5,6;05:40;9,8;14:50;;;;;946,8;11;943,4;24
2020-12-19;3195;MADRID, RETIRO;MADRID;667;7,9;1,8;7,3;09:50;8,5;23:15;;;;;943,7;0;941,9;14
2020-12-20;3195;MADRID, RETIRO;MADRID;667;8,4;0,2;5,7;08:15;11,2;14:15;;;;;950;23;943;1
2020-12-21;3195;MADRID, RETIRO;MADRID;667;8,4;0;6,3;01:00;10,6;16:30;;;;;952;21;949,5;1
2020-12-22;3195;MADRID, RETIRO;MADRID;667;8,6;0;7;Varias;10,1;14:50;;;;;951,8;0;948,2;24
2020-12-23;3195;MADRID, RETIRO;MADRID;667;7,3;0,1;5,6;08:00;9;Varias;;;;;948,6;0;946,8;24
2020-12-24;3195;MADRID, RETIRO;MADRID;667;7,8;0;5,4;Varias;10,2;14:45;;;;;947,8;0;944,5;14
2020-12-25;3195;MADRID, RETIRO;MADRID;667;5,3;0;2,2;23:50;8,4;13:45;;;;;951,5;23;945,7;1
2020-12-26;3195;MADRID, RETIRO;MADRID;667;3,8;0;-0,9;06:50;8,6;14:50;;;;;951,5;0;945;23
2020-12-27;3195;MADRID, RETIRO;MADRID;667;2,8;2,2;-1,3;07:40;6,9;14:00;;;;;944,9;0;924,4;24
2020-12-28;3195;MADRID, RETIRO;MADRID;667;5,7;0,1;2,9;23:50;8,5;14:50;;;;;928;22;921,5;2
2020-12-29;3195;MADRID, RETIRO;MADRID;667;4,5;0;0,8;06:45;8,2;14:15;;;;;935,2;24;928,8;5
2020-12-30;3195;MADRID, RETIRO;MADRID;667;4,8;0;1,2;07:00;8,4;14:30;;;;;940,7;10;934,8;1
2020-12-31;3195;MADRID, RETIRO;MADRID;667;2,8;1;-1,2;08:00;6,9;14:40;;;;;940,3;0;929,7;24
2021-01-01;3195;MADRID, RETIRO;MADRID;667;4;0;1,6;05:45;6,5;12:25;;;;;933,9;23;931,5;Varias
2021-01-02;3195;MADRID, RETIRO;MADRID;667;2,2;0;-0,9;23:59;5,4;12:50;;;;;937,7;24;934;0
2021-01-03;3195;MADRID, RETIRO;MADRID;667;3;0;-1,8;04:15;7,8;13:45;;;;;938,5;10;935,3;24
2021-01-04;3195;MADRID, RETIRO;MADRID;667;2,7;0;0;03:20;5,4;Varias;;;;;935,1;0;932;Varias
2021-01-05;3195;MADRID, RETIRO;MADRID;667;1,5;0;-1,7;06:20;4,7;15:00;;;;;935,5;10;933,1;17
2021-01-06;3195;MADRID, RETIRO;MADRID;667;1,4;0;-2,2;08:00;5;14:45;;;;;936,6;10;934,2;0
2021-01-07;3195;MADRID, RETIRO;MADRID;667;0,4;2,3;-0,6;22:30;1,4;Varias;;;;;935,1;10;932,8;5
2021-01-08;3195;MADRID, RETIRO;MADRID;667;-0,4;32,9;-1;Varias;0,3;Varias;;;;;933,7;Varias;926,5;24
2021-01-09;3195;MADRID, RETIRO;MADRID;667;-0,6;17,7;-1,6;Varias;0,5;21:10;;;;;930,1;23;924,1;13
2021-01-10;3195;MADRID, RETIRO;MADRID;667;1,2;0;-0,8;05:10;3,2;14:30;;;;;938,9;23;930;0
2021-01-11;3195;MADRID, RETIRO;MADRID;667;-0,6;0;-4,4;07:40;3,2;13:40;;;;;947,5;24;938,8;0
2021-01-12;3195;MADRID, RETIRO;MADRID;667;-3,4;0;-7,4;08:20;0,7;13:40;;;;;951,8;23;947,5;0
2021-01-13;3195;MADRID, RETIRO;MADRID;667;-1,8;0;-7,2;08:10;3,7;Varias;;;;;952;Varias;949,5;16
2021-01-14;3195;MADRID, RETIRO;MADRID;667;-0,1;0;-5,3;06:40;5,1;13:40;;;;;949,9;0;947;15
2021-01-15;3195;MADRID, RETIRO;MADRID;667;0,4;0;-4,5;08:00;5,4;Varias;;;;;950,7;11;948,1;17
2021-01-16;3195;MADRID, RETIRO;MADRID;667;2,2;0;-3,4;07:00;7,8;14:00;;;;;951,8;23;948,3;2
2021-01-17;3195;MADRID, RETIRO;MADRID;667;1,6;0;-3,7;08:00;6,8;14:00;;;;;952,2;11;949,2;15
2021-01-18;3195;MADRID, RETIRO;MADRID;667;3,5;0;-1,7;06:40;8,7;13:50;;;;;950,8;11;947,8;16
2021-01-19;3195;MADRID, RETIRO;MADRID;667;3,4;0;-0,6;08:00;7,4;13:50;;;;;949;0;940,9;24
2021-01-20;3195;MADRID, RETIRO;MADRID;667;3,7;3,1;0,9;00:20;6,5;23:59;;;;;940,9;0;931,3;Varias
2021-01-21;3195;MADRID, RETIRO;MADRID;667;7,7;7,9;5,4;01:10;10;18:50;;;;;937,7;11;932,5;24
2021-01-22;3195;MADRID, RETIRO;MADRID;667;7,6;0;4,9;23:59;10,2;03:50;;;;;939,3;24;926,9;5
2021-01-23;3195;MADRID, RETIRO;MADRID;667;7,1;1,7;3,6;02:30;10,6;23:30;;;;;939,2;1;929,9;22
2021-01-24;3195;MADRID, RETIRO;MADRID;667;9,8;0;7,5;23:40;12,2;13:20;;;;;938;Varias;931,1;0
2021-01-25;3195;MADRID, RETIRO;MADRID;667;10,2;0;7,5;00:00;13;15:40;;;;;940,7;24;933,7;14
2021-01-26;3195;MADRID, RETIRO;MADRID;667;12,3;0;9,7;03:30;14,9;13:20;;;;;946,9;Varias;940,5;0
2021-01-27;3195;MADRID, RETIRO;MADRID;667;13,8;0;9,7;08:00;17,8;13:50;;;;;948,7;11;946;4
2021-01-28;3195;MADRID, RETIRO;MADRID;667;10,4;0;9,3;23:59;11,6;14:00;;;;;948,8;11;945,9;17
2021-01-29;3195;MADRID, RETIRO;MADRID;667;9,8;1,3;8,4;20:10;11,1;16:40;;;;;946,4;0;940,4;24
2021-01-30;3195;MADRID, RETIRO;MADRID;667;10,4;3,1;8,2;08:30;12,6;13:00;;;;;940,4;0;934;16
2021-01-31;3195;MADRID, RETIRO;MADRID;667;10,4;0;8,1;09:10;12,8;22:30;;;;;937,3;10;935;18
2021-02-01;3195;MADRID, RETIRO;MADRID;667;12;0;7,9;07:40;16,1;14:10;;;;;941,1;23;935,4;0
2021-02-02;3195;MADRID, RETIRO;MADRID;667;10,4;0;8,3;01:30;12,4;15:50;;;;;941,8;9;938,7;17
2021-02-03;3195;MADRID, RETIRO;MADRID;667;10,1;0,1;8,4;02:00;11,8;16:20;;;;;939,1;0;935,8;20
2021-02-04;3195;MADRID, RETIRO;MADRID;667;11;0,2;9,1;07:00;12,8;15:50;;;;;936,1;0;931,8;15
2021-02-05;3195;MADRID, RETIRO;MADRID;667;12,4;12,3;8,8;05:40;16;15:30;;;;;932;0;924,4;Varias
2021-02-06;3195;MADRID, RETIRO;MADRID;667;9,4;1,3;7,6;Varias;11,3;13:10;;;;;929;24;924,4;4
2021-02-07;3195;MADRID, RETIRO;MADRID;667;8;10;5,2;06:00;10,8;13:30;;;;;931,1;11;929;Varias
2021-02-08;3195;MADRID, RETIRO;MADRID;667;8;2,2;5,4;Varias;10,6;13:50;;;;;931,8;24;924,5;6
2021-02-09;3195;MADRID, RETIRO;MADRID;667;7,2;18,2;5,4;Varias;9,1;13:40;;;;;932;2;924,3;13
2021-02-10;3195;MADRID, RETIRO;MADRID;667;9,8;0,1;5,9;05:10;13,6;14:50;;;;;940,8;24;925,9;3
2021-02-11;3195;MADRID, RETIRO;MADRID;667;9,9;2,2;7,5;06:30;12,3;16:00;;;;;943,2;12;940,8;Varias
2021-02-12;3195;MADRID, RETIRO;MADRID;667;10,9;0,1;7,9;23:59;13,9;14:50;;;;;946,5;24;939,6;5
2021-02-13;3195;MADRID, RETIRO;MADRID;667;10,6;0;5,4;06:30;15,7;16:00;;;;;949,4;23;946;4
2021-02-14;3195;MADRID, RETIRO;MADRID;667;9,8;0;5;07:20;14,6;16:20;;;;;953,4;24;949,2;5
2021-02-15;3195;MADRID, RETIRO;MADRID;667;11;0;7,1;05:40;14,8;16:40;;;;;955;10;951,1;17
2021-02-16;3195;MADRID, RETIRO;MADRID;667;9,8;0;5,3;07:00;14,4;16:00;;;;;951,7;0;946,5;17
2021-02-17;3195;MADRID, RETIRO;MADRID;667;10,6;0;5,4;06:50;15,8;16:20;;;;;947,1;0;941,3;24
2021-02-18;3195;MADRID, RETIRO;MADRID;667;10,5;0;5,4;07:30;15,6;13:20;;;;;942,5;Varias;940,2;6
2021-02-19;3195;MADRID, RETIRO;MADRID;667;11,4;0;5,4;06:40;17,5;15:40;;;;;942,8;10;938,8;24
2021-02-20;3195;MADRID, RETIRO;MADRID;667;12,3;0;7,2;07:00;17,4;15:10;;;;;938,9;0;932,6;23
2021-02-21;3195;MADRID, RETIRO;MADRID;667;8,6;3,2;5,3;23:20;11,9;15:40;;;;;933;0;927,3;16
2021-02-22;3195;MADRID, RETIRO;MADRID;667;8,1;0,1;5,3;00:00;10,9;16:30;;;;;948,3;24;931,5;0
2021-02-23;3195;MADRID, RETIRO;MADRID;667;8,8;0;4,7;05:30;13;Varias;;;;;955,6;23;948,3;0
2021-02-24;3195;MADRID, RETIRO;MADRID;667;10;0;5,4;06:40;14,6;15:00;;;;;955,6;0;950,2;16
2021-02-25;3195;MADRID, RETIRO;MADRID;667;10;0;7;Varias;12,9;15:40;;;;;951,1;11;948,7;16
2021-02-26;3195;MADRID, RETIRO;MADRID;667;11,6;0;7,4;07:10;15,8;16:30;;;;;951,2;Varias;948,4;Varias
2021-02-27;3195;MADRID, RETIRO;MADRID;667;12,8;0;7,5;07:10;18,2;14:20;;;;;949;0;942,7;20
2021-02-28;3195;MADRID, RETIRO;MADRID;667;9,8;0;5,4;Varias;14,2;15:10;;;;;944,1;Varias;940,3;16
2021-03-01;3195;MADRID, RETIRO;MADRID;667;8,6;0;7,4;03:20;9,7;18:50;;;;;945,4;24;942,6;15
2021-03-02;3195;MADRID, RETIRO;MADRID;667;10,4;0;7,9;03:20;13;Varias;;;;;950,8;24;945,2;0
2021-03-03;3195;MADRID, RETIRO;MADRID;667;11,2;0;9;07:40;13,5;16:40;;;;;951,5;9;947,7;24
2021-03-04;3195;MADRID, RETIRO;MADRID;667;9,6;0;6,6;07:20;12,7;16:40;;;;;947,7;0;939,9;19
2021-03-05;3195;MADRID, RETIRO;MADRID;667;10,5;0;7;06:40;14;15:20;;;;;941,2;24;937,8;15
2021-03-06;3195;MADRID, RETIRO;MADRID;667;12;0;9,1;Varias;14,8;14:40;;;;;943,5;10;940,6;17
2021-03-07;3195;MADRID, RETIRO;MADRID;667;11,2;0;8,3;01:40;14,2;13:30;;;;;942,6;0;937,3;17
2021-03-08;3195;MADRID, RETIRO;MADRID;667;9,4;3,4;5,9;06:10;13;13:40;;;;;939,6;Varias;936;14
2021-03-09;3195;MADRID, RETIRO;MADRID;667;9,1;0;5,3;07:00;12,9;14:10;;;;;942,8;24;938,9;16
2021-03-10;3195;MADRID, RETIRO;MADRID;667;9;0;2,8;05:50;15,3;16:30;;;;;946,4;22;942,6;4
2021-03-11;3195;MADRID, RETIRO;MADRID;667;11,6;0;5,4;06:30;17,8;16:10;;;;;947,9;10;944,5;17
2021-03-12;3195;MADRID, RETIRO;MADRID;667;11,3;0;7,3;05:40;15,3;13:50;;;;;945,5;Varias;943,2;15
2021-03-13;3195;MADRID, RETIRO;MADRID;667;9,8;0;4,3;06:40;15,4;15:20;;;;;946,1;24;943,3;17
